FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
23/05/2018,ATLÁNTICO,MANATÍ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8436000,1
23/05/2018,ATLÁNTICO,POLONUEVO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8558000,1
23/05/2018,ATLÁNTICO,SOLEDAD,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
23/05/2018,BOLÍVAR,ARROYOHONDO,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,13062000,1
23/05/2018,BOYACÁ,CHITARAQUE,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,15185000,1
23/05/2018,BOYACÁ,GARAGOA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,15299000,1
23/05/2018,BOYACÁ,GARAGOA,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,15299000,1
23/05/2018,BOYACÁ,PAZ DE RÍO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,15537000,1
23/05/2018,BOYACÁ,RÁQUIRA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,15600000,1
23/05/2018,CALDAS,MANIZALES (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,17001000,1
23/05/2018,CESAR,AGUACHICA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,20011000,1
23/05/2018,CESAR,PELAYA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,20550000,1
23/05/2018,CESAR,SAN MARTÍN,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,20770000,1
23/05/2018,CHOCÓ,QUIBDÓ (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,27001000,1
23/05/2018,CHOCÓ,TADÓ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,27787000,1
23/05/2018,CÓRDOBA,AYAPEL,Miércoles,PISTOLA,SIN PERMISO,RURAL,CANCHA DE FUTBOL,23068000,1
23/05/2018,CÓRDOBA,TUCHÍN,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,23815000,1
23/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,3
23/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,11001000,1
23/05/2018,CUNDINAMARCA,CHÍA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25175000,1
23/05/2018,CUNDINAMARCA,EL COLEGIO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,25245000,1
23/05/2018,CUNDINAMARCA,GACHETÁ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,25297000,1
23/05/2018,CUNDINAMARCA,GIRARDOT,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25307000,1
23/05/2018,CUNDINAMARCA,QUETAME,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,25594000,1
23/05/2018,CUNDINAMARCA,SOACHA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,25754000,1
23/05/2018,CUNDINAMARCA,VILLAPINZÓN,Miércoles,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,25873000,1
23/05/2018,GUAJIRA,MAICAO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,44430000,1
23/05/2018,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,95001000,1
23/05/2018,HUILA,ALGECIRAS,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,41020000,1
23/05/2018,HUILA,NEIVA (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,41001000,1
23/05/2018,HUILA,PAICOL,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,41518000,1
23/05/2018,HUILA,YAGUARÁ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,41885000,1
23/05/2018,MAGDALENA,GUAMAL,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,47318000,1
23/05/2018,MAGDALENA,SANTA MARTA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,47001000,1
23/05/2018,META,EL DORADO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,50270000,1
23/05/2018,META,FUENTE DE ORO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,50287000,1
23/05/2018,META,VILLAVICENCIO (CT),Miércoles,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,50001000,1
23/05/2018,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
23/05/2018,NORTE DE SANTANDER,LOS PATIOS,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54405000,1
23/05/2018,NORTE DE SANTANDER,LOURDES,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,54418000,1
23/05/2018,QUINDÍO,LA TEBAIDA,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,63401000,1
23/05/2018,QUINDÍO,MONTENEGRO,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,63470000,1
23/05/2018,RISARALDA,PEREIRA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
23/05/2018,SANTANDER,BUCARAMANGA (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,68001000,1
23/05/2018,SUCRE,COROZAL,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,70215000,1
23/05/2018,SUCRE,OVEJAS,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,70508000,1
23/05/2018,SUCRE,OVEJAS,Miércoles,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,70508000,1
23/05/2018,SUCRE,SAN LUIS DE SINCÉ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,70742000,1
23/05/2018,SUCRE,SANTIAGO DE TOLÚ,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,70820000,1
23/05/2018,TOLIMA,IBAGUÉ (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
23/05/2018,VALLE,BOLÍVAR,Miércoles,REVOLVER,SIN PERMISO,RURAL,CARRETERA,76100000,1
23/05/2018,VALLE,CALI (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
23/05/2018,VALLE,CALI (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,76001000,1
24/05/2018,AMAZONAS,LETICIA (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,RIOS,91001000,1
24/05/2018,ANTIOQUIA,AMALFI,Jueves,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,5031000,1
24/05/2018,ANTIOQUIA,BELLO,Jueves,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,5088000,1
24/05/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,5001000,1
24/05/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
24/05/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
24/05/2018,ANTIOQUIA,RIONEGRO,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5615000,1
24/05/2018,ATLÁNTICO,BARRANQUILLA (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
24/05/2018,ATLÁNTICO,BARRANQUILLA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,3
24/05/2018,ATLÁNTICO,BARRANQUILLA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,2
24/05/2018,ATLÁNTICO,MALAMBO,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8433000,1
24/05/2018,ATLÁNTICO,SOLEDAD,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
24/05/2018,BOLÍVAR,CARTAGENA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,3
24/05/2018,BOYACÁ,PAIPA,Jueves,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,15516000,1
24/05/2018,BOYACÁ,TURMEQUÉ,Jueves,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,15835000,1
24/05/2018,CASANARE,SABANALARGA,Jueves,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,85300000,1
24/05/2018,CAUCA,CAJIBÍO,Jueves,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,19130000,1
24/05/2018,CESAR,SAN ALBERTO,Jueves,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,20710000,1
24/05/2018,CÓRDOBA,PLANETA RICA,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,23555000,1
24/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,2
24/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,3
24/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,3
24/05/2018,CUNDINAMARCA,GIRARDOT,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,25307000,1
24/05/2018,CUNDINAMARCA,GUAYABETAL,Jueves,REVOLVER,SIN PERMISO,RURAL,CARRETERA,25335000,1
24/05/2018,CUNDINAMARCA,SAN JUAN DE RÍO SECO,Jueves,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,25662000,1
24/05/2018,CUNDINAMARCA,SOACHA,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
24/05/2018,CUNDINAMARCA,TABIO,Jueves,PISTOLA,CON PERMISO,RURAL,CARRETERA,25785000,1
24/05/2018,CUNDINAMARCA,TOCANCIPÁ,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,25817000,1
24/05/2018,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,Jueves,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,25843000,1
24/05/2018,HUILA,NEIVA (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,41001000,1
24/05/2018,HUILA,NEIVA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,41001000,1
24/05/2018,MAGDALENA,FUNDACIÓN,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,47288000,1
24/05/2018,MAGDALENA,SANTA MARTA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,47001000,2
24/05/2018,MAGDALENA,ZONA BANANERA,Jueves,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,47980000,1
24/05/2018,META,CUBARRAL,Jueves,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50223000,1
24/05/2018,META,SAN CARLOS DE GUAROA,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,50680000,1
24/05/2018,NARIÑO,SAN ANDRES DE TUMACO,Jueves,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,52835000,1
24/05/2018,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,3
24/05/2018,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
24/05/2018,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,8
24/05/2018,NORTE DE SANTANDER,LOS PATIOS,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54405000,1
24/05/2018,PUTUMAYO,ORITO,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,86320000,1
24/05/2018,RISARALDA,MARSELLA,Jueves,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,66440000,1
24/05/2018,SANTANDER,OIBA,Jueves,ESCOPETA DE FISTO,SIN PERMISO,URBANA,ESTABLECIMIENTO PUBLICO,68500000,1
24/05/2018,SANTANDER,VILLANUEVA,Jueves,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,68872000,1
24/05/2018,TOLIMA,HONDA,Jueves,REVOLVER,SIN PERMISO,RURAL,CARRETERA,73349000,1
24/05/2018,TOLIMA,IBAGUÉ (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
24/05/2018,TOLIMA,IBAGUÉ (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,73001000,1
24/05/2018,VALLE,CALI (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
24/05/2018,VALLE,CALI (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
24/05/2018,VALLE,CARTAGO,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,76147000,1
24/05/2018,VALLE,PALMIRA,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76520000,1
25/05/2018,ANTIOQUIA,CAUCASIA,Viernes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,5154000,1
25/05/2018,ANTIOQUIA,MEDELLÍN (CT),Viernes,SUBAMETRALLADORA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
25/05/2018,ANTIOQUIA,TITIRIBÍ,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5809000,1
25/05/2018,ARAUCA,TAME,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,81794000,1
25/05/2018,ATLÁNTICO,BARRANQUILLA (CT),Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
25/05/2018,ATLÁNTICO,BARRANQUILLA (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,4
25/05/2018,ATLÁNTICO,LURUACO,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8421000,1
25/05/2018,ATLÁNTICO,SOLEDAD,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,3
25/05/2018,BOLÍVAR,CARTAGENA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
25/05/2018,BOLÍVAR,SAN JACINTO,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,13654000,1
25/05/2018,BOYACÁ,CHITARAQUE,Viernes,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,15185000,1
25/05/2018,BOYACÁ,PAIPA,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,15516000,1
25/05/2018,CASANARE,PORE,Viernes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,85263000,5
25/05/2018,CAUCA,PATÍA,Viernes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,19532000,1
25/05/2018,CESAR,BECERRIL,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,20045000,1
25/05/2018,CESAR,CURUMANÍ,Viernes,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,20228000,1
25/05/2018,CESAR,PAILITAS,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,20517000,2
25/05/2018,CESAR,VALLEDUPAR (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,20001000,1
25/05/2018,CÓRDOBA,SAN ANTERO,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,23672000,1
25/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
25/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
25/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,2
25/05/2018,CUNDINAMARCA,LA VEGA,Viernes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,25402000,1
25/05/2018,CUNDINAMARCA,SOACHA,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
25/05/2018,GUAJIRA,MAICAO,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,44430000,1
25/05/2018,GUAJIRA,MAICAO,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,44430000,2
25/05/2018,HUILA,ISNOS,Viernes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,41359000,2
25/05/2018,HUILA,NEIVA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,41001000,1
25/05/2018,HUILA,PALESTINA,Viernes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,41530000,1
25/05/2018,HUILA,RIVERA,Viernes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,41615000,1
25/05/2018,MAGDALENA,PLATO,Viernes,REVOLVER,CON PERMISO,RURAL,CARRETERA,47555000,1
25/05/2018,MAGDALENA,SANTA MARTA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,47001000,1
25/05/2018,META,LEJANÍAS,Viernes,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50400000,1
25/05/2018,NARIÑO,BARBACOAS,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,52079000,1
25/05/2018,NARIÑO,SAN ANDRES DE TUMACO,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,52835000,2
25/05/2018,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,10
25/05/2018,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
25/05/2018,NORTE DE SANTANDER,SAN CAYETANO,Viernes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,54673000,1
25/05/2018,RISARALDA,MARSELLA,Viernes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,66440000,1
25/05/2018,RISARALDA,MISTRATÓ,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,66456000,1
25/05/2018,RISARALDA,SANTA ROSA DE CABAL,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,66682000,1
25/05/2018,SANTANDER,COROMORO,Viernes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68217000,1
25/05/2018,SANTANDER,LEBRIJA,Viernes,REVOLVER,SIN PERMISO,RURAL,CARRETERA,68406000,1
25/05/2018,TOLIMA,ICONONZO,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,73352000,1
25/05/2018,TOLIMA,MELGAR,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73449000,1
25/05/2018,TOLIMA,VILLAHERMOSA,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,73870000,1
25/05/2018,VALLE,CAICEDONIA,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76122000,1
25/05/2018,VALLE,CAICEDONIA,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76122000,1
25/05/2018,VALLE,PALMIRA,Viernes,PISTOLA,CON PERMISO,RURAL,CARRETERA,76520000,1
25/05/2018,VALLE,PALMIRA,Viernes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,76520000,1
25/05/2018,VALLE,PRADERA,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,76563000,1
25/05/2018,VALLE,YUMBO,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76892000,1
26/05/2018,ATLÁNTICO,BARRANQUILLA (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,7
26/05/2018,ATLÁNTICO,BARRANQUILLA (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,3
26/05/2018,BOLÍVAR,BARRANCO DE LOBA,Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,13074000,1
26/05/2018,BOLÍVAR,CARTAGENA (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,2
26/05/2018,CAQUETÁ,FLORENCIA (CT),Sábado,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,18001000,1
26/05/2018,CAQUETÁ,FLORENCIA (CT),Sábado,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,18001000,1
26/05/2018,CAQUETÁ,SOLITA,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,18785000,1
26/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
26/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,3
26/05/2018,CUNDINAMARCA,GIRARDOT,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,25307000,1
26/05/2018,CUNDINAMARCA,GIRARDOT,Sábado,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,25307000,1
26/05/2018,GUAJIRA,MAICAO,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,44430000,1
26/05/2018,GUAJIRA,MAICAO,Sábado,PISTOLA,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,44430000,1
26/05/2018,GUAJIRA,RIOHACHA (CT),Sábado,REVOLVER,SIN PERMISO,RURAL,LOTE BALDIO,44001000,1
26/05/2018,HUILA,ALGECIRAS,Sábado,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,41020000,1
26/05/2018,HUILA,ALGECIRAS,Sábado,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,41020000,1
26/05/2018,HUILA,NEIVA (CT),Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,41001000,1
26/05/2018,META,GRANADA,Sábado,PISTOLA,CON PERMISO,RURAL,VIAS PUBLICAS,50313000,1
26/05/2018,META,GUAMAL,Sábado,PISTOLA,CON PERMISO,RURAL,VIAS PUBLICAS,50318000,1
26/05/2018,META,PUERTO CONCORDIA,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,50450000,2
26/05/2018,META,PUERTO GAITÁN,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50568000,1
26/05/2018,META,VILLAVICENCIO (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,50001000,1
26/05/2018,RISARALDA,BELÉN DE UMBRÍA,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,66088000,1
26/05/2018,SANTANDER,BARRANCABERMEJA,Sábado,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,68081000,1
26/05/2018,SANTANDER,CIMITARRA,Sábado,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,68190000,1
26/05/2018,SANTANDER,LA BELLEZA,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,68377000,1
26/05/2018,SANTANDER,OIBA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68500000,1
26/05/2018,VALLE,CALI (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,5
26/05/2018,VALLE,JAMUNDÍ,Sábado,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,76364000,1
26/05/2018,VICHADA,CUMARIBO,Sábado,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,99773000,1
27/05/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5001000,1
27/05/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,SUBAMETRALLADORA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5001000,1
27/05/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
27/05/2018,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,2
27/05/2018,ATLÁNTICO,MALAMBO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8433000,1
27/05/2018,ATLÁNTICO,PUERTO COLOMBIA,Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,8573000,1
27/05/2018,ATLÁNTICO,PUERTO COLOMBIA,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8573000,1
27/05/2018,ATLÁNTICO,PUERTO COLOMBIA,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,8573000,2
27/05/2018,ATLÁNTICO,SANTA LUCÍA,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8675000,1
27/05/2018,ATLÁNTICO,SOLEDAD,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
27/05/2018,BOLÍVAR,CARTAGENA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
27/05/2018,BOLÍVAR,VILLANUEVA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13873000,1
27/05/2018,CASANARE,AGUAZUL,Domingo,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,85010000,1
27/05/2018,CESAR,EL COPEY,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,20238000,1
